stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,stop_abribus
AOUT18CP40002,40002,Terminus Henri-Bourassa [40002] ,-73.6672,45.555819,0,0,0
JUIN18CP40002,40002,Terminus Henri-Bourassa [40002] ,-73.6672,45.555819,0,0,0
AOUT18CP40031,40031,Terminus Henri-Bourassa [40031] ,-73.66993,45.555747,0,0,0
JUIN18CP40031,40031,Terminus Henri-Bourassa [40031] ,-73.66993,45.555747,0,0,0
AOUT18CP40052,40052,Terminus Henri-Bourassa [40052] ,-73.66993,45.555747,0,0,0
JUIN18CP40052,40052,Terminus Henri-Bourassa [40052] ,-73.66993,45.555747,0,0,0
AOUT18CP40055,40055,Terminus Henri-Bourassa [40055] ,-73.66993,45.555747,0,0,0
JUIN18CP40055,40055,Terminus Henri-Bourassa [40055] ,-73.66993,45.555747,0,0,0
AOUT18CP40102,40102,Terminus Henri-Bourassa [40102] ,-73.66728,45.556091,0,0,0
JUIN18CP40102,40102,Terminus Henri-Bourassa [40102] ,-73.66728,45.556091,0,0,0
AOUT18CP40131,40131,Terminus Henri-Bourassa [40131] ,-73.66993,45.555747,0,0,0
JUIN18CP40131,40131,Terminus Henri-Bourassa [40131] ,-73.66993,45.555747,0,0,0
AOUT18CP40144,40144,Métro Côte-Vertu Quai:20 [40144] ,-73.6827,45.513237,0,0,0
JUIN18CP40144,40144,Métro Côte-Vertu Quai:20 [40144] ,-73.6827,45.513237,0,0,0
AOUT18CP40151,40151,Métro Côte-Vertu Quai:19 [40151] ,-73.68251,45.513372,0,0,0
JUIN18CP40151,40151,Métro Côte-Vertu Quai:19 [40151] ,-73.68251,45.513372,0,0,0
AOUT18CP40152,40152,Terminus Henri-Bourassa [40152] ,-73.66993,45.555747,0,0,0
JUIN18CP40152,40152,Terminus Henri-Bourassa [40152] ,-73.66993,45.555747,0,0,0
AOUT18CP40155,40155,Terminus Henri-Bourassa [40155] ,-73.66993,45.555747,0,0,0
JUIN18CP40155,40155,Terminus Henri-Bourassa [40155] ,-73.66993,45.555747,0,0,0
AOUT18CP40244,40244,Métro Côte-Vertu [40244] ,-73.68268,45.513243,0,0,0
JUIN18CP40244,40244,Métro Côte-Vertu [40244] ,-73.68268,45.513243,0,0,0
AOUT18CP40251,40251,Métro Côte-Vertu [40251] ,-73.68251,45.513368,0,0,0
JUIN18CP40251,40251,Métro Côte-Vertu [40251] ,-73.68251,45.513368,0,0,0
AOUT18CP40252,40252,Terminus Henri-Bourassa [40252] ,-73.66993,45.555747,0,0,0
JUIN18CP40252,40252,Terminus Henri-Bourassa [40252] ,-73.66993,45.555747,0,0,0
AOUT18CP40253,40253,Terminus Henri-Bourassa [40253] ,-73.66993,45.555747,0,0,0
JUIN18CP40253,40253,Terminus Henri-Bourassa [40253] ,-73.66993,45.555747,0,0,0
AOUT18CP40802,40802,Métro Côte-Vertu [40802] ,-73.68225,45.513605,0,0,0
JUIN18CP40802,40802,Métro Côte-Vertu [40802] ,-73.68225,45.513605,0,0,0
AOUT18CP40902,40902,Métro Côte-Vertu Quai:18 [40902] ,-73.68225,45.513607,0,0,0
JUIN18CP40902,40902,Métro Côte-Vertu Quai:18 [40902] ,-73.68225,45.513607,0,0,0
AOUT18CP40925,40925,Métro Radisson Quai:6 [40925] ,-73.54003,45.589823,0,0,0
JUIN18CP40925,40925,Métro Radisson Quai:6 [40925] ,-73.54003,45.589823,0,0,0
AOUT18CP40935,40935,Métro Radisson / Radisson [40935] ,-73.53935,45.589521,0,0,0
JUIN18CP40935,40935,Métro Radisson / Radisson [40935] ,-73.53935,45.589521,0,0,0
AOUT18CP41004,41004,De Langeais / De Gascogne [41004] ,-73.71004,45.576809,0,0,0
JUIN18CP41004,41004,De Langeais / De Gascogne [41004] ,-73.71004,45.576809,0,0,0
AOUT1841005,41005,Ampère / De Noirmoutier [41005] ,-73.70666,45.559538,0,0,0
JUIN1841005,41005,Ampère / De Noirmoutier [41005] ,-73.70666,45.559538,0,0,0
AOUT18CP41006,41006,Ampère / De Clairvaux [41006] ,-73.70785,45.561048,0,0,0
JUIN18CP41006,41006,Ampère / De Clairvaux [41006] ,-73.70785,45.561048,0,0,0
AOUT1841008,41008,Ampère / De Noirmoutier [41008] ,-73.70632,45.559476,0,0,0
JUIN1841008,41008,Ampère / De Noirmoutier [41008] ,-73.70632,45.559476,0,0,0
AOUT18CP41009,41009,Des Lacasse / D'aveiro [41009] ,-73.72841,45.631258,0,0,0
JUIN18CP41009,41009,Des Lacasse / D'aveiro [41009] ,-73.72841,45.631258,0,0,0
AOUT1841010,41010,Des Lacasse / De Gap [41010] ,-73.73132,45.628948,0,0,0
JUIN1841010,41010,Des Lacasse / De Gap [41010] ,-73.73132,45.628948,0,0,0
AOUT1841011,41011,Des Lacasse / René-Laennec [41011] ,-73.73322,45.628009,0,0,0
JUIN1841011,41011,Des Lacasse / René-Laennec [41011] ,-73.73322,45.628009,0,0,0
AOUT1841012,41012,René-Laennec / Prudentiel [41012] ,-73.7297,45.624966,0,0,0
JUIN1841012,41012,René-Laennec / Prudentiel [41012] ,-73.7297,45.624966,0,0,0
AOUT1841013,41013,René-Laennec / Aladin [41013] ,-73.72575,45.621302,0,0,0
JUIN1841013,41013,René-Laennec / Aladin [41013] ,-73.72575,45.621302,0,0,0
AOUT1841014,41014,René-Laennec / Bellerose [41014] ,-73.72401,45.619695,0,0,0
JUIN1841014,41014,René-Laennec / Bellerose [41014] ,-73.72401,45.619695,0,0,0
AOUT1841015,41015,René-Laennec / De Lausanne [41015] ,-73.72498,45.620593,0,0,0
JUIN1841015,41015,René-Laennec / De Lausanne [41015] ,-73.72498,45.620593,0,0,0
AOUT1841016,41016,Prudentiel / De Montévideo [41016] ,-73.72165,45.624658,0,0,0
JUIN1841016,41016,Prudentiel / De Montévideo [41016] ,-73.72165,45.624658,0,0,0
AOUT1841017,41017,Prudentiel / De La Gironde [41017] ,-73.72267,45.626179,0,0,0
JUIN1841017,41017,Prudentiel / De La Gironde [41017] ,-73.72267,45.626179,0,0,0
AOUT1841018,41018,Le Carrefour / Le Corbusier [41018] ,-73.74198,45.572102,0,0,1
JUIN1841018,41018,Le Carrefour / Le Corbusier [41018] ,-73.74198,45.572102,0,0,1
AOUT1841020,41020,Alton-Goldbloom / Dale [41020] ,-73.73823,45.546618,0,0,0
JUIN1841020,41020,Alton-Goldbloom / Dale [41020] ,-73.73823,45.546618,0,0,0
AOUT18CP41022,41022,Alton-Goldbloom / Face à L'hôpital [41022] ,-73.73698,45.54842,0,0,1
JUIN18CP41022,41022,Alton-Goldbloom / Face à L'hôpital [41022] ,-73.73698,45.54842,0,0,1
AOUT1841028,41028,De L'avenir / Souvenir [41028] ,-73.72204,45.561381,0,0,1
JUIN1841028,41028,De L'avenir / Souvenir [41028] ,-73.72204,45.561381,0,0,1
AOUT1841029,41029,4e Avenue / 5e Avenue [41029] ,-73.77054,45.642648,0,0,0
JUIN1841029,41029,4e Avenue / 5e Avenue [41029] ,-73.77054,45.642648,0,0,0
AOUT1841030,41030,5e Avenue / 12e Avenue [41030] ,-73.77029,45.640354,0,0,0
JUIN1841030,41030,5e Avenue / 12e Avenue [41030] ,-73.77029,45.640354,0,0,0
AOUT1841031,41031,5e Avenue / 8e Avenue [41031] ,-73.77055,45.641352,0,0,0
JUIN1841031,41031,5e Avenue / 8e Avenue [41031] ,-73.77055,45.641352,0,0,0
AOUT1841032,41032,4e Avenue / 7e Avenue [41032] ,-73.76979,45.642739,0,0,0
JUIN1841032,41032,4e Avenue / 7e Avenue [41032] ,-73.76979,45.642739,0,0,0
AOUT1841033,41033,12e Avenue / Parc-Des-érables [41033] ,-73.76944,45.640194,0,0,0
JUIN1841033,41033,12e Avenue / Parc-Des-érables [41033] ,-73.76944,45.640194,0,0,0
AOUT1841039,41039,12e Avenue / 19e Rue [41039] ,-73.70308,45.566833,0,0,0
JUIN1841039,41039,12e Avenue / 19e Rue [41039] ,-73.70308,45.566833,0,0,0
AOUT1841040,41040,12e Avenue / 19e Rue [41040] ,-73.70341,45.566859,0,0,0
JUIN1841040,41040,12e Avenue / 19e Rue [41040] ,-73.70341,45.566859,0,0,0
AOUT1841041,41041,12e Avenue / Du Souvenir [41041] ,-73.7056,45.569186,0,0,0
JUIN1841041,41041,12e Avenue / Du Souvenir [41041] ,-73.7056,45.569186,0,0,0
AOUT1841042,41042,12e Avenue / De Côte D'azur [41042] ,-73.70549,45.568691,0,0,0
JUIN1841042,41042,12e Avenue / De Côte D'azur [41042] ,-73.70549,45.568691,0,0,0
AOUT1841043,41043,12e Avenue / De Bourges [41043] ,-73.70206,45.565656,0,0,0
JUIN1841043,41043,12e Avenue / De Bourges [41043] ,-73.70206,45.565656,0,0,0
AOUT1841045,41045,Cousteau / Sainte-Rose [41045] ,-73.84204,45.567653,0,0,0
JUIN1841045,41045,Cousteau / Sainte-Rose [41045] ,-73.84204,45.567653,0,0,0
AOUT1841046,41046,35e Avenue / Séguin [41046] ,-73.84449,45.570183,0,0,0
JUIN1841046,41046,35e Avenue / Séguin [41046] ,-73.84449,45.570183,0,0,0
AOUT1841047,41047,43e Avenue / Séguin [41047] ,-73.83831,45.573189,0,0,0
JUIN1841047,41047,43e Avenue / Séguin [41047] ,-73.83831,45.573189,0,0,0
AOUT1841048,41048,43e Avenue / Face Au 987 [41048] ,-73.83665,45.571503,0,0,0
JUIN1841048,41048,43e Avenue / Face Au 987 [41048] ,-73.83665,45.571503,0,0,0
AOUT1841049,41049,43e Avenue / Face 990 [41049] ,-73.83671,45.571385,0,0,0
JUIN1841049,41049,43e Avenue / Face 990 [41049] ,-73.83671,45.571385,0,0,0
AOUT1841050,41050,43e Avenue / Ste-Rose [41050] ,-73.83479,45.569402,0,0,0
JUIN1841050,41050,43e Avenue / Ste-Rose [41050] ,-73.83479,45.569402,0,0,0
AOUT18CP41056,41056,100e Avenue / Samson [41056] ,-73.75966,45.528574,0,0,1
JUIN18CP41056,41056,100e Avenue / Samson [41056] ,-73.75966,45.528574,0,0,1
AOUT1841057,41057,100e Avenue / Notre-Dame [41057] ,-73.765,45.535968,0,0,0
JUIN1841057,41057,100e Avenue / Notre-Dame [41057] ,-73.765,45.535968,0,0,0
AOUT18CP41058,41058,100e Avenue / Samson [41058] ,-73.75979,45.5285,0,0,1
JUIN18CP41058,41058,100e Avenue / Samson [41058] ,-73.75979,45.5285,0,0,1
AOUT1841059,41059,100e Avenue / 4e Rue [41059] ,-73.76127,45.530181,0,0,0
JUIN1841059,41059,100e Avenue / 4e Rue [41059] ,-73.76127,45.530181,0,0,0
AOUT1841060,41060,100e Avenue / 4e Rue [41060] ,-73.76155,45.530253,0,0,0
JUIN1841060,41060,100e Avenue / 4e Rue [41060] ,-73.76155,45.530253,0,0,0
AOUT1841061,41061,100e Avenue / 9e Rue [41061] ,-73.76278,45.53169,0,0,0
JUIN1841061,41061,100e Avenue / 9e Rue [41061] ,-73.76278,45.53169,0,0,0
AOUT1841062,41062,100e Avenue / 9e Rue [41062] ,-73.76321,45.531914,0,0,0
JUIN1841062,41062,100e Avenue / 9e Rue [41062] ,-73.76321,45.531914,0,0,0
AOUT1841063,41063,100e Avenue / Montcalm [41063] ,-73.76421,45.534359,0,0,0
JUIN1841063,41063,100e Avenue / Montcalm [41063] ,-73.76421,45.534359,0,0,0
AOUT1841064,41064,100e Avenue / Montcalm [41064] ,-73.7644,45.534493,0,0,0
JUIN1841064,41064,100e Avenue / Montcalm [41064] ,-73.7644,45.534493,0,0,0
AOUT1841067,41067,De Belgrade / Cyrille-Delage [41067] ,-73.74197,45.614394,0,0,0
JUIN1841067,41067,De Belgrade / Cyrille-Delage [41067] ,-73.74197,45.614394,0,0,0
AOUT18CP41068,41068,Terminus Bienville [41068] ,-73.75014,45.657847,0,0,1
JUIN18CP41068,41068,Terminus Bienville [41068] ,-73.75014,45.657847,0,0,1
AOUT1841070,41070,Des Laurentides / Jean-Coutu [41070] ,-73.74825,45.651085,0,0,0
JUIN1841070,41070,Des Laurentides / Jean-Coutu [41070] ,-73.74825,45.651085,0,0,0
AOUT18CP41071,41071,De Belgrade / Des Laurentides [41071] ,-73.73996,45.615586,0,0,0
JUIN18CP41071,41071,De Belgrade / Des Laurentides [41071] ,-73.73996,45.615586,0,0,0
AOUT1841072,41072,De Belgrade / De Gruyères [41072] ,-73.73785,45.616832,0,0,0
JUIN1841072,41072,De Belgrade / De Gruyères [41072] ,-73.73785,45.616832,0,0,0
AOUT1841073,41073,De Belgrade / Prudentiel [41073] ,-73.7357,45.617683,0,0,0
JUIN1841073,41073,De Belgrade / Prudentiel [41073] ,-73.7357,45.617683,0,0,0
AOUT1841074,41074,De Belgrade / De Gruyères [41074] ,-73.73791,45.616607,0,0,0
JUIN1841074,41074,De Belgrade / De Gruyères [41074] ,-73.73791,45.616607,0,0,0
AOUT1841076,41076,De Belgrade / Olivier-Chauveau [41076] ,-73.74823,45.612203,0,0,0
JUIN1841076,41076,De Belgrade / Olivier-Chauveau [41076] ,-73.74823,45.612203,0,0,0
AOUT1841077,41077,De Belgrade / Olivier-Chauveau [41077] ,-73.74784,45.612204,0,0,0
JUIN1841077,41077,De Belgrade / Olivier-Chauveau [41077] ,-73.74784,45.612204,0,0,0
AOUT1841078,41078,De Belgrade / Rio [41078] ,-73.74626,45.612945,0,0,0
JUIN1841078,41078,De Belgrade / Rio [41078] ,-73.74626,45.612945,0,0,0
AOUT1841080,41080,Bellehumeur / Des Laurentides [41080] ,-73.75447,45.645213,0,0,0
JUIN1841080,41080,Bellehumeur / Des Laurentides [41080] ,-73.75447,45.645213,0,0,0
AOUT1841081,41081,Bellehumeur / Face Au 7340 [41081] ,-73.75515,45.647389,0,0,0
JUIN1841081,41081,Bellehumeur / Face Au 7340 [41081] ,-73.75515,45.647389,0,0,0
AOUT1841082,41082,Bellehumeur / Face Au 7365 [41082] ,-73.75527,45.647434,0,0,0
JUIN1841082,41082,Bellehumeur / Face Au 7365 [41082] ,-73.75527,45.647434,0,0,0
AOUT1841083,41083,Bellehumeur / Brochu [41083] ,-73.75581,45.649574,0,0,0
JUIN1841083,41083,Bellehumeur / Brochu [41083] ,-73.75581,45.649574,0,0,0
AOUT1841084,41084,Bellerose / René-Laennec [41084] ,-73.72423,45.619218,0,0,1
JUIN1841084,41084,Bellerose / René-Laennec [41084] ,-73.72423,45.619218,0,0,1
AOUT1841085,41085,Bellerose / Face Au 36 [41085] ,-73.73895,45.609174,0,0,0
JUIN1841085,41085,Bellerose / Face Au 36 [41085] ,-73.73895,45.609174,0,0,0
AOUT1841086,41086,Bellerose / Des Laurentides [41086] ,-73.73721,45.610544,0,0,0
JUIN1841086,41086,Bellerose / Des Laurentides [41086] ,-73.73721,45.610544,0,0,0
AOUT1841087,41087,Bellerose / Des Laurentides [41087] ,-73.73698,45.610428,0,0,0
JUIN1841087,41087,Bellerose / Des Laurentides [41087] ,-73.73698,45.610428,0,0,0
AOUT1841088,41088,Bellerose / Face Au 39 [41088] ,-73.73907,45.609327,0,0,0
JUIN1841088,41088,Bellerose / Face Au 39 [41088] ,-73.73907,45.609327,0,0,0
AOUT1841089,41089,Bellerose / Marc [41089] ,-73.73278,45.612659,0,0,0
JUIN1841089,41089,Bellerose / Marc [41089] ,-73.73278,45.612659,0,0,0
AOUT1841090,41090,Bellerose / Rio [41090] ,-73.74093,45.608296,0,0,0
JUIN1841090,41090,Bellerose / Rio [41090] ,-73.74093,45.608296,0,0,0
AOUT1841091,41091,Bellerose / De Lorca [41091] ,-73.7303,45.614229,0,0,0
JUIN1841091,41091,Bellerose / De Lorca [41091] ,-73.7303,45.614229,0,0,0
AOUT1841092,41092,Bellerose / De Palerme [41092] ,-73.72781,45.615791,0,0,0
JUIN1841092,41092,Bellerose / De Palerme [41092] ,-73.72781,45.615791,0,0,0
AOUT1841093,41093,Bellerose / De Palerme [41093] ,-73.72794,45.615464,0,0,1
JUIN1841093,41093,Bellerose / De Palerme [41093] ,-73.72794,45.615464,0,0,1
AOUT18CP41094,41094,Bellerose / Des Laurentides [41094] ,-73.73556,45.611492,0,0,0
JUIN18CP41094,41094,Bellerose / Des Laurentides [41094] ,-73.73556,45.611492,0,0,0
AOUT1841095,41095,Bellerose / Du Rucher [41095] ,-73.72561,45.617703,0,0,1
JUIN1841095,41095,Bellerose / Du Rucher [41095] ,-73.72561,45.617703,0,0,1
AOUT1841096,41096,Bellerose / Marc [41096] ,-73.73277,45.612947,0,0,0
JUIN1841096,41096,Bellerose / Marc [41096] ,-73.73277,45.612947,0,0,0
AOUT1841097,41097,Bellerose / De Lorca [41097] ,-73.73038,45.61449,0,0,0
JUIN1841097,41097,Bellerose / De Lorca [41097] ,-73.73038,45.61449,0,0,0
AOUT1841098,41098,Bellerose / Du Rucher [41098] ,-73.72578,45.618018,0,0,0
JUIN1841098,41098,Bellerose / Du Rucher [41098] ,-73.72578,45.618018,0,0,0
AOUT1841099,41099,Bellerose / René-Laennec [41099] ,-73.72456,45.619343,0,0,0
JUIN1841099,41099,Bellerose / René-Laennec [41099] ,-73.72456,45.619343,0,0,0
AOUT1841101,41101,Belleville / Saint-Germain [41101] ,-73.6516,45.61114,0,0,1
JUIN1841101,41101,Belleville / Saint-Germain [41101] ,-73.6516,45.61114,0,0,1
AOUT1841102,41102,Belleville / Suzor-Côté [41102] ,-73.65377,45.613359,0,0,0
JUIN1841102,41102,Belleville / Suzor-Côté [41102] ,-73.65377,45.613359,0,0,0
AOUT1841104,41104,Belleville / Suzor-Côté [41104] ,-73.65401,45.613332,0,0,0
JUIN1841104,41104,Belleville / Suzor-Côté [41104] ,-73.65401,45.613332,0,0,0
AOUT1841105,41105,Belleville / Louis-Abel [41105] ,-73.64711,45.607326,0,0,0
JUIN1841105,41105,Belleville / Louis-Abel [41105] ,-73.64711,45.607326,0,0,0
AOUT1841106,41106,Belleville / Louis-Abel [41106] ,-73.64734,45.607303,0,0,0
JUIN1841106,41106,Belleville / Louis-Abel [41106] ,-73.64734,45.607303,0,0,0
AOUT1841107,41107,Belleville / Beausoleil [41107] ,-73.64912,45.609154,0,0,0
JUIN1841107,41107,Belleville / Beausoleil [41107] ,-73.64912,45.609154,0,0,0
AOUT1841108,41108,Belleville / Beausoleil [41108] ,-73.64948,45.609244,0,0,0
JUIN1841108,41108,Belleville / Beausoleil [41108] ,-73.64948,45.609244,0,0,0
AOUT1841109,41109,Belleville / Saint-Joseph [41109] ,-73.65032,45.610223,0,0,0
JUIN1841109,41109,Belleville / Saint-Joseph [41109] ,-73.65032,45.610223,0,0,0
AOUT1841110,41110,Belleville / Saint-Joseph [41110] ,-73.65062,45.610268,0,0,0
JUIN1841110,41110,Belleville / Saint-Joseph [41110] ,-73.65062,45.610268,0,0,0
AOUT1841112,41112,Bérard / Face Au 58 [41112] ,-73.75757,45.647096,0,0,0
JUIN1841112,41112,Bérard / Face Au 58 [41112] ,-73.75757,45.647096,0,0,0
AOUT1841113,41113,Bérard / Brochu [41113] ,-73.75804,45.649245,0,0,0
JUIN1841113,41113,Bérard / Brochu [41113] ,-73.75804,45.649245,0,0,0
AOUT1841114,41114,Bérard / Brindamour [41114] ,-73.75711,45.64572,0,0,0
JUIN1841114,41114,Bérard / Brindamour [41114] ,-73.75711,45.64572,0,0,0
AOUT1841115,41115,Bérard / Face Au 57 [41115] ,-73.75738,45.646943,0,0,0
JUIN1841115,41115,Bérard / Face Au 57 [41115] ,-73.75738,45.646943,0,0,0
AOUT1841116,41116,Bérard / Des Terrasses [41116] ,-73.7564,45.643247,0,0,0
JUIN1841116,41116,Bérard / Des Terrasses [41116] ,-73.7564,45.643247,0,0,0
AOUT1841117,41117,Bérard / Brindamour [41117] ,-73.75701,45.645639,0,0,0
JUIN1841117,41117,Bérard / Brindamour [41117] ,-73.75701,45.645639,0,0,0
AOUT1841121,41121,Berlier / Bergman [41121] ,-73.74532,45.583523,0,0,0
JUIN1841121,41121,Berlier / Bergman [41121] ,-73.74532,45.583523,0,0,0
AOUT1841123,41123,Berlier / Francis-Hughes [41123] ,-73.73482,45.590339,0,0,0
JUIN1841123,41123,Berlier / Francis-Hughes [41123] ,-73.73482,45.590339,0,0,0
AOUT1841124,41124,Berlier / Face Au 970 [41124] ,-73.73758,45.589154,0,0,0
JUIN1841124,41124,Berlier / Face Au 970 [41124] ,-73.73758,45.589154,0,0,0
AOUT1841125,41125,Berlier / Face Au 970 [41125] ,-73.73753,45.589019,0,0,0
JUIN1841125,41125,Berlier / Face Au 970 [41125] ,-73.73753,45.589019,0,0,0
AOUT1841126,41126,Berlier / Industriel [41126] ,-73.7394,45.588173,0,0,0
JUIN1841126,41126,Berlier / Industriel [41126] ,-73.7394,45.588173,0,0,0
AOUT1841127,41127,Berlier / Industriel [41127] ,-73.73892,45.588288,0,0,1
JUIN1841127,41127,Berlier / Industriel [41127] ,-73.73892,45.588288,0,0,1
AOUT1841128,41128,Berlier / Face Au 1261 [41128] ,-73.74184,45.586383,0,0,0
JUIN1841128,41128,Berlier / Face Au 1261 [41128] ,-73.74184,45.586383,0,0,0
AOUT1841129,41129,Berlier / Face Au 1705 [41129] ,-73.74394,45.584651,0,0,0
JUIN1841129,41129,Berlier / Face Au 1705 [41129] ,-73.74394,45.584651,0,0,0
AOUT1841130,41130,De La Bernina / Bédard [41130] ,-73.7205,45.59735,0,0,0
JUIN1841130,41130,De La Bernina / Bédard [41130] ,-73.7205,45.59735,0,0,0
AOUT1841131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
AOUT18CP41131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
JUIN1841131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
JUIN18CP41131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
AOUT1841132,41132,De La Bernina / Boisvert [41132] ,-73.71944,45.598072,0,0,0
JUIN1841132,41132,De La Bernina / Boisvert [41132] ,-73.71944,45.598072,0,0,0
AOUT1841133,41133,De La Bernina / Boisvert [41133] ,-73.71954,45.597865,0,0,0
JUIN1841133,41133,De La Bernina / Boisvert [41133] ,-73.71954,45.597865,0,0,0
AOUT1841134,41134,De La Bernina / De Lucerne [41134] ,-73.71852,45.598677,0,0,0
JUIN1841134,41134,De La Bernina / De Lucerne [41134] ,-73.71852,45.598677,0,0,0
AOUT1841140,41140,De Blois / Leblanc [41140] ,-73.68369,45.58875,0,0,1
JUIN1841140,41140,De Blois / Leblanc [41140] ,-73.68369,45.58875,0,0,1
AOUT1841144,41144,De Blois / Lévis [41144] ,-73.68092,45.590077,0,0,0
JUIN1841144,41144,De Blois / Lévis [41144] ,-73.68092,45.590077,0,0,0
AOUT1841145,41145,De Blois / Lévis [41145] ,-73.68087,45.590284,0,0,0
JUIN1841145,41145,De Blois / Lévis [41145] ,-73.68087,45.590284,0,0,0
AOUT1841146,41146,De Blois / Leblanc [41146] ,-73.68342,45.588696,0,0,0
JUIN1841146,41146,De Blois / Leblanc [41146] ,-73.68342,45.588696,0,0,0
AOUT18CP41147,41147,De-Bois-De-Boulogne / Du Souvenir [41147] ,-73.70285,45.570371,0,0,1
JUIN18CP41147,41147,De-Bois-De-Boulogne / Du Souvenir [41147] ,-73.70285,45.570371,0,0,1
AOUT18CP41148,41148,De-Bois-De-Boulogne / Du Souvenir [41148] ,-73.70302,45.570073,0,0,0
JUIN18CP41148,41148,De-Bois-De-Boulogne / Du Souvenir [41148] ,-73.70302,45.570073,0,0,0
AOUT1841149,41149,De-Bois-De-Boulogne / Compétences-2000 [41149] ,-73.70418,45.571762,0,0,0
JUIN1841149,41149,De-Bois-De-Boulogne / Compétences-2000 [41149] ,-73.70418,45.571762,0,0,0
AOUT1841150,41150,De-Bois-De-Boulogne / Face Au 794 [41150] ,-73.70395,45.571205,0,0,1
JUIN1841150,41150,De-Bois-De-Boulogne / Face Au 794 [41150] ,-73.70395,45.571205,0,0,1
AOUT1841152,41152,De-Bois-De-Boulogne / Face Au 830 [41152] ,-73.70495,45.572112,0,0,1
JUIN1841152,41152,De-Bois-De-Boulogne / Face Au 830 [41152] ,-73.70495,45.572112,0,0,1
AOUT1841153,41153,De-Bois-De-Boulogne / De Touraine [41153] ,-73.70609,45.573576,0,0,0
JUIN1841153,41153,De-Bois-De-Boulogne / De Touraine [41153] ,-73.70609,45.573576,0,0,0
AOUT1841154,41154,De-Bois-De-Boulogne / Saint-Martin [41154] ,-73.71016,45.578131,0,0,0
JUIN1841154,41154,De-Bois-De-Boulogne / Saint-Martin [41154] ,-73.71016,45.578131,0,0,0
AOUT18CP41155,41155,Cléophas-Charbonneau / Samson [41155] ,-73.78168,45.522205,0,0,0
JUIN18CP41155,41155,Cléophas-Charbonneau / Samson [41155] ,-73.78168,45.522205,0,0,0
AOUT1841156,41156,Du Bord-De-L'eau / Face Au 300 [41156] ,-73.78952,45.518172,0,0,0
JUIN1841156,41156,Du Bord-De-L'eau / Face Au 300 [41156] ,-73.78952,45.518172,0,0,0
AOUT1841157,41157,Du Bord-De-L'eau / Larivière [41157] ,-73.79397,45.517819,0,0,1
JUIN1841157,41157,Du Bord-De-L'eau / Larivière [41157] ,-73.79397,45.517819,0,0,1
AOUT1841158,41158,Du Bord-De-L'eau / Larivière [41158] ,-73.79433,45.51771,0,0,0
JUIN1841158,41158,Du Bord-De-L'eau / Larivière [41158] ,-73.79433,45.51771,0,0,0
AOUT1841159,41159,Du Bord-De-L'eau / Fabert [41159] ,-73.79804,45.518492,0,0,0
JUIN1841159,41159,Du Bord-De-L'eau / Fabert [41159] ,-73.79804,45.518492,0,0,0
AOUT1841160,41160,Du Bord-De-L'eau / Fabert [41160] ,-73.79839,45.518447,0,0,1
JUIN1841160,41160,Du Bord-De-L'eau / Fabert [41160] ,-73.79839,45.518447,0,0,1
AOUT1841161,41161,Du Bord-De-L'eau / Zéphir [41161] ,-73.80093,45.518764,0,0,0
JUIN1841161,41161,Du Bord-De-L'eau / Zéphir [41161] ,-73.80093,45.518764,0,0,0
AOUT1841162,41162,Du Bord-De-L'eau / Zéphir [41162] ,-73.80091,45.518647,0,0,0
JUIN1841162,41162,Du Bord-De-L'eau / Zéphir [41162] ,-73.80091,45.518647,0,0,0
AOUT1841163,41163,Du Bord-De-L'eau / De La Capricieuse [41163] ,-73.80346,45.518955,0,0,0
JUIN1841163,41163,Du Bord-De-L'eau / De La Capricieuse [41163] ,-73.80346,45.518955,0,0,0
AOUT1841164,41164,Du Bord-De-L'eau / Des Jardins-Ste-Dorothée [41164] ,-73.80692,45.519513,0,0,0
JUIN1841164,41164,Du Bord-De-L'eau / Des Jardins-Ste-Dorothée [41164] ,-73.80692,45.519513,0,0,0
AOUT1841165,41165,Du Bord-De-L'eau / De La Capricieuse [41165] ,-73.80354,45.518883,0,0,0
JUIN1841165,41165,Du Bord-De-L'eau / De La Capricieuse [41165] ,-73.80354,45.518883,0,0,0
AOUT1841167,41167,Du Bord-De-L'eau / Cléophas-Charbonneau [41167] ,-73.78043,45.520715,0,0,0
JUIN1841167,41167,Du Bord-De-L'eau / Cléophas-Charbonneau [41167] ,-73.78043,45.520715,0,0,0
AOUT1841174,41174,Du Bord-De-L'eau / Samson [41174] ,-73.82486,45.520858,0,0,1
JUIN1841174,41174,Du Bord-De-L'eau / Samson [41174] ,-73.82486,45.520858,0,0,1
AOUT1841175,41175,Du Bord-De-L'eau / Face Au 896 [41175] ,-73.82747,45.520725,0,0,0
JUIN1841175,41175,Du Bord-De-L'eau / Face Au 896 [41175] ,-73.82747,45.520725,0,0,0
AOUT1841176,41176,Du Bord-De-L'eau / Des Rapides [41176] ,-73.82651,45.520641,0,0,0
JUIN1841176,41176,Du Bord-De-L'eau / Des Rapides [41176] ,-73.82651,45.520641,0,0,0
